# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-10 17:07:34 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01554000 Susquehanna River at Sunbury, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01554000
#            TS   parameter     statistic     Description
#        119098       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119098_00060_00003	119098_00060_00003_cd
USGS	01554000	1939-07-09	3510	A
USGS	01554000	1939-07-10	3420	A
USGS	01554000	1939-07-11	3170	A
USGS	01554000	1939-07-12	2990	A
USGS	01554000	1939-07-13	2950	A
USGS	01554000	1939-07-14	2950	A
USGS	01554000	1939-07-15	2910	A
USGS	01554000	1939-07-16	2730	A
USGS	01554000	1939-07-17	2690	A
USGS	01554000	1939-07-18	3400	A
USGS	01554000	1939-07-19	3170	A
USGS	01554000	1939-07-20	2730	A
USGS	01554000	1939-07-21	2460	A
USGS	01554000	1939-07-22	2270	A
USGS	01554000	1939-07-23	2130	A
USGS	01554000	1939-07-24	2060	A
USGS	01554000	1939-07-25	1990	A
USGS	01554000	1939-07-26	1960	A
USGS	01554000	1939-07-27	2240	A
USGS	01554000	1939-07-28	3800	A
USGS	01554000	1939-07-29	2990	A
USGS	01554000	1939-07-30	3690	A
USGS	01554000	1939-07-31	4040	A
USGS	01554000	1939-08-01	3820	A
USGS	01554000	1939-08-02	3080	A
USGS	01554000	1939-08-03	2950	A
USGS	01554000	1939-08-04	3660	A
USGS	01554000	1939-08-05	4090	A
USGS	01554000	1939-08-06	3610	A
USGS	01554000	1939-08-07	3040	A
USGS	01554000	1939-08-08	2990	A
USGS	01554000	1939-08-09	3320	A
USGS	01554000	1939-08-10	2950	A
USGS	01554000	1939-08-11	2650	A
USGS	01554000	1939-08-12	2380	A
USGS	01554000	1939-08-13	2240	A
USGS	01554000	1939-08-14	2800	A
USGS	01554000	1939-08-15	2950	A
USGS	01554000	1939-08-16	2610	A
USGS	01554000	1939-08-17	2340	A
USGS	01554000	1939-08-18	2160	A
USGS	01554000	1939-08-19	2160	A
USGS	01554000	1939-08-20	2100	A
USGS	01554000	1939-08-21	2300	A
USGS	01554000	1939-08-22	2340	A
USGS	01554000	1939-08-23	1990	A
USGS	01554000	1939-08-24	1870	A
USGS	01554000	1939-08-25	1870	A
USGS	01554000	1939-08-26	1990	A
USGS	01554000	1939-08-27	1930	A
USGS	01554000	1939-08-28	1680	A
USGS	01554000	1939-08-29	1620	A
USGS	01554000	1939-08-30	1540	A
USGS	01554000	1939-08-31	1480	A
USGS	01554000	1939-09-01	1460	A
USGS	01554000	1939-09-02	1460	A
USGS	01554000	1939-09-03	1460	A
USGS	01554000	1939-09-04	1480	A
USGS	01554000	1939-09-05	1540	A
USGS	01554000	1939-09-06	1540	A
USGS	01554000	1939-09-07	1570	A
USGS	01554000	1939-09-08	1600	A
USGS	01554000	1939-09-09	1570	A
USGS	01554000	1939-09-10	1570	A
USGS	01554000	1939-09-11	1540	A
USGS	01554000	1939-09-12	1570	A
USGS	01554000	1939-09-13	1540	A
USGS	01554000	1939-09-14	1510	A
USGS	01554000	1939-09-15	1480	A
USGS	01554000	1939-09-16	1480	A
USGS	01554000	1939-09-17	1400	A
USGS	01554000	1939-09-18	1350	A
USGS	01554000	1939-09-19	1300	A
USGS	01554000	1939-09-20	1300	A
USGS	01554000	1939-09-21	1270	A
USGS	01554000	1939-09-22	1270	A
USGS	01554000	1939-09-23	1270	A
USGS	01554000	1939-09-24	1240	A
USGS	01554000	1939-09-25	1220	A
USGS	01554000	1939-09-26	1270	A
USGS	01554000	1939-09-27	1270	A
USGS	01554000	1939-09-28	1300	A
USGS	01554000	1939-09-29	1540	A
USGS	01554000	1939-09-30	2030	A
USGS	01554000	1939-10-01	3660	A
USGS	01554000	1939-10-02	4780	A
USGS	01554000	1939-10-03	4840	A
USGS	01554000	1939-10-04	4840	A
USGS	01554000	1939-10-05	4080	A
USGS	01554000	1939-10-06	3600	A
USGS	01554000	1939-10-07	3600	A
USGS	01554000	1939-10-08	3300	A
USGS	01554000	1939-10-09	3100	A
USGS	01554000	1939-10-10	2800	A
USGS	01554000	1939-10-11	2710	A
USGS	01554000	1939-10-12	2670	A
USGS	01554000	1939-10-13	2900	A
USGS	01554000	1939-10-14	3000	A
USGS	01554000	1939-10-15	3000	A
USGS	01554000	1939-10-16	2630	A
USGS	01554000	1939-10-17	2420	A
USGS	01554000	1939-10-18	2270	A
USGS	01554000	1939-10-19	2160	A
USGS	01554000	1939-10-20	2130	A
USGS	01554000	1939-10-21	2100	A
USGS	01554000	1939-10-22	2850	A
USGS	01554000	1939-10-23	3050	A
USGS	01554000	1939-10-24	2750	A
USGS	01554000	1939-10-25	2630	A
USGS	01554000	1939-10-26	2670	A
USGS	01554000	1939-10-27	2950	A
USGS	01554000	1939-10-28	4110	A
USGS	01554000	1939-10-29	8670	A
USGS	01554000	1939-10-30	12000	A
USGS	01554000	1939-10-31	10300	A
USGS	01554000	1939-11-01	13300	A
USGS	01554000	1939-11-02	16100	A
USGS	01554000	1939-11-03	14600	A
USGS	01554000	1939-11-04	13300	A
USGS	01554000	1939-11-05	11600	A
USGS	01554000	1939-11-06	10700	A
USGS	01554000	1939-11-07	10000	A
USGS	01554000	1939-11-08	9390	A
USGS	01554000	1939-11-09	9300	A
USGS	01554000	1939-11-10	9300	A
USGS	01554000	1939-11-11	9750	A
USGS	01554000	1939-11-12	10000	A
USGS	01554000	1939-11-13	9840	A
USGS	01554000	1939-11-14	9390	A
USGS	01554000	1939-11-15	8900	A
USGS	01554000	1939-11-16	8660	A
USGS	01554000	1939-11-17	8260	A
USGS	01554000	1939-11-18	7620	A
USGS	01554000	1939-11-19	7100	A
USGS	01554000	1939-11-20	6460	A
USGS	01554000	1939-11-21	5970	A
USGS	01554000	1939-11-22	5690	A
USGS	01554000	1939-11-23	5480	A
USGS	01554000	1939-11-24	5220	A
USGS	01554000	1939-11-25	4900	A
USGS	01554000	1939-11-26	4660	A
USGS	01554000	1939-11-27	4420	A
USGS	01554000	1939-11-28	4190	A
USGS	01554000	1939-11-29	4020	A
USGS	01554000	1939-11-30	3860	A
USGS	01554000	1939-12-01	3860	A
USGS	01554000	1939-12-02	3800	A
USGS	01554000	1939-12-03	3750	A
USGS	01554000	1939-12-04	4140	A
USGS	01554000	1939-12-05	4420	A
USGS	01554000	1939-12-06	5360	A
USGS	01554000	1939-12-07	8250	A
USGS	01554000	1939-12-08	8980	A
USGS	01554000	1939-12-09	8500	A
USGS	01554000	1939-12-10	7780	A
USGS	01554000	1939-12-11	7100	A
USGS	01554000	1939-12-12	6950	A
USGS	01554000	1939-12-13	6810	A
USGS	01554000	1939-12-14	7780	A
USGS	01554000	1939-12-15	8580	A
USGS	01554000	1939-12-16	8100	A
USGS	01554000	1939-12-17	7700	A
USGS	01554000	1939-12-18	7250	A
USGS	01554000	1939-12-19	6950	A
USGS	01554000	1939-12-20	7480	A
USGS	01554000	1939-12-21	10700	A
USGS	01554000	1939-12-22	19000	A
USGS	01554000	1939-12-23	27400	A
USGS	01554000	1939-12-24	25600	A
USGS	01554000	1939-12-25	18700	A
USGS	01554000	1939-12-26	16000	A
USGS	01554000	1939-12-27	11500	A
USGS	01554000	1939-12-28	9100	A
USGS	01554000	1939-12-29	8420	A
USGS	01554000	1939-12-30	8280	A
USGS	01554000	1939-12-31	6740	A
USGS	01554000	1940-01-01	5340	A
USGS	01554000	1940-01-02	5760	A
USGS	01554000	1940-01-03	5680	A
USGS	01554000	1940-01-04	5360	A
USGS	01554000	1940-01-05	5380	A
USGS	01554000	1940-01-06	5420	A
USGS	01554000	1940-01-07	5460	A
USGS	01554000	1940-01-08	5660	A
USGS	01554000	1940-01-09	5530	A
USGS	01554000	1940-01-10	5680	A
USGS	01554000	1940-01-11	5700	A
USGS	01554000	1940-01-12	5640	A
USGS	01554000	1940-01-13	5760	A
USGS	01554000	1940-01-14	5760	A
USGS	01554000	1940-01-15	8800	A
USGS	01554000	1940-01-16	8550	A
USGS	01554000	1940-01-17	8250	A
USGS	01554000	1940-01-18	7900	A
USGS	01554000	1940-01-19	7640	A
USGS	01554000	1940-01-20	7400	A
USGS	01554000	1940-01-21	7560	A
USGS	01554000	1940-01-22	7500	A
USGS	01554000	1940-01-23	7570	A
USGS	01554000	1940-01-24	7400	A
USGS	01554000	1940-01-25	6830	A
USGS	01554000	1940-01-26	6470	A
USGS	01554000	1940-01-27	6200	A
USGS	01554000	1940-01-28	5600	A
USGS	01554000	1940-01-29	5570	A
USGS	01554000	1940-01-30	5300	A
USGS	01554000	1940-01-31	5000	A
USGS	01554000	1940-02-01	4820	A
USGS	01554000	1940-02-02	4600	A
USGS	01554000	1940-02-03	4480	A
USGS	01554000	1940-02-04	4460	A
USGS	01554000	1940-02-05	4390	A
USGS	01554000	1940-02-06	4380	A
USGS	01554000	1940-02-07	4480	A
USGS	01554000	1940-02-08	4530	A
USGS	01554000	1940-02-09	4810	A
USGS	01554000	1940-02-10	5140	A
USGS	01554000	1940-02-11	5230	A
USGS	01554000	1940-02-12	6000	A
USGS	01554000	1940-02-13	6360	A
USGS	01554000	1940-02-14	6980	A
USGS	01554000	1940-02-15	10400	A
USGS	01554000	1940-02-16	11600	A
USGS	01554000	1940-02-17	12100	A
USGS	01554000	1940-02-18	11100	A
USGS	01554000	1940-02-19	10200	A
USGS	01554000	1940-02-20	10200	A
USGS	01554000	1940-02-21	11000	A
USGS	01554000	1940-02-22	12600	A
USGS	01554000	1940-02-23	12100	A
USGS	01554000	1940-02-24	11500	A
USGS	01554000	1940-02-25	10700	A
USGS	01554000	1940-02-26	9620	A
USGS	01554000	1940-02-27	9000	A
USGS	01554000	1940-02-28	8600	A
USGS	01554000	1940-02-29	8600	A
USGS	01554000	1940-03-01	8700	A
USGS	01554000	1940-03-02	8400	A
USGS	01554000	1940-03-03	8600	A
USGS	01554000	1940-03-04	11000	A
USGS	01554000	1940-03-05	22600	A
USGS	01554000	1940-03-06	21400	A
USGS	01554000	1940-03-07	23200	A
USGS	01554000	1940-03-08	28100	A
USGS	01554000	1940-03-09	26200	A
USGS	01554000	1940-03-10	25000	A
USGS	01554000	1940-03-11	22000	A
USGS	01554000	1940-03-12	20800	A
USGS	01554000	1940-03-13	20200	A
USGS	01554000	1940-03-14	17500	A
USGS	01554000	1940-03-15	32000	A
USGS	01554000	1940-03-16	30700	A
USGS	01554000	1940-03-17	23800	A
USGS	01554000	1940-03-18	24400	A
USGS	01554000	1940-03-19	38800	A
USGS	01554000	1940-03-20	57400	A
USGS	01554000	1940-03-21	73800	A
USGS	01554000	1940-03-22	70400	A
USGS	01554000	1940-03-23	55800	A
USGS	01554000	1940-03-24	43300	A
USGS	01554000	1940-03-25	34600	A
USGS	01554000	1940-03-26	30000	A
USGS	01554000	1940-03-27	27400	A
USGS	01554000	1940-03-28	28100	A
USGS	01554000	1940-03-29	29400	A
USGS	01554000	1940-03-30	56500	A
USGS	01554000	1940-03-31	231000	A
USGS	01554000	1940-04-01	354000	A
USGS	01554000	1940-04-02	348000	A
USGS	01554000	1940-04-03	270000	A
USGS	01554000	1940-04-04	232000	A
USGS	01554000	1940-04-05	266000	A
USGS	01554000	1940-04-06	266000	A
USGS	01554000	1940-04-07	209000	A
USGS	01554000	1940-04-08	174000	A
USGS	01554000	1940-04-09	212000	A
USGS	01554000	1940-04-10	229000	A
USGS	01554000	1940-04-11	190000	A
USGS	01554000	1940-04-12	146000	A
USGS	01554000	1940-04-13	130000	A
USGS	01554000	1940-04-14	121000	A
USGS	01554000	1940-04-15	94200	A
USGS	01554000	1940-04-16	73800	A
USGS	01554000	1940-04-17	60600	A
USGS	01554000	1940-04-18	54200	A
USGS	01554000	1940-04-19	52600	A
USGS	01554000	1940-04-20	72500	A
USGS	01554000	1940-04-21	136000	A
USGS	01554000	1940-04-22	170000	A
USGS	01554000	1940-04-23	150000	A
USGS	01554000	1940-04-24	117000	A
USGS	01554000	1940-04-25	95900	A
USGS	01554000	1940-04-26	80600	A
USGS	01554000	1940-04-27	68700	A
USGS	01554000	1940-04-28	60600	A
USGS	01554000	1940-04-29	51000	A
USGS	01554000	1940-04-30	44800	A
USGS	01554000	1940-05-01	38800	A
USGS	01554000	1940-05-02	36000	A
USGS	01554000	1940-05-03	34600	A
USGS	01554000	1940-05-04	34000	A
USGS	01554000	1940-05-05	33300	A
USGS	01554000	1940-05-06	32000	A
USGS	01554000	1940-05-07	29400	A
USGS	01554000	1940-05-08	26800	A
USGS	01554000	1940-05-09	24400	A
USGS	01554000	1940-05-10	23800	A
USGS	01554000	1940-05-11	22000	A
USGS	01554000	1940-05-12	20200	A
USGS	01554000	1940-05-13	19200	A
USGS	01554000	1940-05-14	18000	A
USGS	01554000	1940-05-15	17100	A
USGS	01554000	1940-05-16	17100	A
USGS	01554000	1940-05-17	17400	A
USGS	01554000	1940-05-18	17400	A
USGS	01554000	1940-05-19	17300	A
USGS	01554000	1940-05-20	18000	A
USGS	01554000	1940-05-21	28200	A
USGS	01554000	1940-05-22	41800	A
USGS	01554000	1940-05-23	40300	A
USGS	01554000	1940-05-24	34600	A
USGS	01554000	1940-05-25	30000	A
USGS	01554000	1940-05-26	33300	A
USGS	01554000	1940-05-27	41800	A
USGS	01554000	1940-05-28	47800	A
USGS	01554000	1940-05-29	55800	A
USGS	01554000	1940-05-30	57400	A
USGS	01554000	1940-05-31	43300	A
USGS	01554000	1940-06-01	40300	A
USGS	01554000	1940-06-02	44800	A
USGS	01554000	1940-06-03	41800	A
USGS	01554000	1940-06-04	37400	A
USGS	01554000	1940-06-05	31400	A
USGS	01554000	1940-06-06	26800	A
USGS	01554000	1940-06-07	23200	A
USGS	01554000	1940-06-08	20200	A
USGS	01554000	1940-06-09	19200	A
USGS	01554000	1940-06-10	19200	A
USGS	01554000	1940-06-11	18600	A
USGS	01554000	1940-06-12	17400	A
USGS	01554000	1940-06-13	16200	A
USGS	01554000	1940-06-14	16300	A
USGS	01554000	1940-06-15	17200	A
USGS	01554000	1940-06-16	14800	A
USGS	01554000	1940-06-17	12500	A
USGS	01554000	1940-06-18	10900	A
USGS	01554000	1940-06-19	10300	A
USGS	01554000	1940-06-20	10000	A
USGS	01554000	1940-06-21	9930	A
USGS	01554000	1940-06-22	11200	A
USGS	01554000	1940-06-23	9480	A
USGS	01554000	1940-06-24	8740	A
USGS	01554000	1940-06-25	8660	A
USGS	01554000	1940-06-26	9840	A
USGS	01554000	1940-06-27	13700	A
USGS	01554000	1940-06-28	13300	A
USGS	01554000	1940-06-29	15100	A
USGS	01554000	1940-06-30	16100	A
USGS	01554000	1940-07-01	15800	A
USGS	01554000	1940-07-02	16300	A
USGS	01554000	1940-07-03	17500	A
USGS	01554000	1940-07-04	18000	A
USGS	01554000	1940-07-05	15400	A
USGS	01554000	1940-07-06	15800	A
USGS	01554000	1940-07-07	18000	A
USGS	01554000	1940-07-08	15400	A
USGS	01554000	1940-07-09	12800	A
USGS	01554000	1940-07-10	11000	A
USGS	01554000	1940-07-11	9660	A
USGS	01554000	1940-07-12	9480	A
USGS	01554000	1940-07-13	10300	A
USGS	01554000	1940-07-14	11100	A
USGS	01554000	1940-07-15	11200	A
USGS	01554000	1940-07-16	9480	A
USGS	01554000	1940-07-17	8180	A
USGS	01554000	1940-07-18	7320	A
USGS	01554000	1940-07-19	6810	A
USGS	01554000	1940-07-20	6390	A
USGS	01554000	1940-07-21	5830	A
USGS	01554000	1940-07-22	5550	A
USGS	01554000	1940-07-23	6650	A
USGS	01554000	1940-07-24	7940	A
USGS	01554000	1940-07-25	7480	A
USGS	01554000	1940-07-26	7400	A
USGS	01554000	1940-07-27	8820	A
USGS	01554000	1940-07-28	9140	A
USGS	01554000	1940-07-29	9060	A
USGS	01554000	1940-07-30	7780	A
USGS	01554000	1940-07-31	7620	A
USGS	01554000	1940-08-01	7480	A
USGS	01554000	1940-08-02	7020	A
USGS	01554000	1940-08-03	6250	A
USGS	01554000	1940-08-04	5360	A
USGS	01554000	1940-08-05	4660	A
USGS	01554000	1940-08-06	4240	A
USGS	01554000	1940-08-07	4190	A
USGS	01554000	1940-08-08	3970	A
USGS	01554000	1940-08-09	3700	A
USGS	01554000	1940-08-10	3600	A
USGS	01554000	1940-08-11	3970	A
USGS	01554000	1940-08-12	3850	A
USGS	01554000	1940-08-13	3700	A
USGS	01554000	1940-08-14	3500	A
USGS	01554000	1940-08-15	3400	A
USGS	01554000	1940-08-16	3300	A
USGS	01554000	1940-08-17	3250	A
USGS	01554000	1940-08-18	3200	A
USGS	01554000	1940-08-19	3100	A
USGS	01554000	1940-08-20	3100	A
USGS	01554000	1940-08-21	2950	A
USGS	01554000	1940-08-22	2850	A
USGS	01554000	1940-08-23	2800	A
USGS	01554000	1940-08-24	2800	A
USGS	01554000	1940-08-25	2710	A
USGS	01554000	1940-08-26	2850	A
USGS	01554000	1940-08-27	3100	A
USGS	01554000	1940-08-28	3800	A
USGS	01554000	1940-08-29	4480	A
USGS	01554000	1940-08-30	4900	A
USGS	01554000	1940-08-31	6880	A
USGS	01554000	1940-09-01	27000	A
USGS	01554000	1940-09-02	30000	A
USGS	01554000	1940-09-03	26800	A
USGS	01554000	1940-09-04	18600	A
USGS	01554000	1940-09-05	13500	A
USGS	01554000	1940-09-06	11000	A
USGS	01554000	1940-09-07	9060	A
USGS	01554000	1940-09-08	7550	A
USGS	01554000	1940-09-09	6740	A
USGS	01554000	1940-09-10	6390	A
USGS	01554000	1940-09-11	7940	A
USGS	01554000	1940-09-12	9060	A
USGS	01554000	1940-09-13	7780	A
USGS	01554000	1940-09-14	6810	A
USGS	01554000	1940-09-15	6180	A
USGS	01554000	1940-09-16	6040	A
USGS	01554000	1940-09-17	5830	A
USGS	01554000	1940-09-18	5420	A
USGS	01554000	1940-09-19	5360	A
USGS	01554000	1940-09-20	5420	A
USGS	01554000	1940-09-21	5030	A
USGS	01554000	1940-09-22	4780	A
USGS	01554000	1940-09-23	4420	A
USGS	01554000	1940-09-24	4200	A
USGS	01554000	1940-09-25	4500	A
USGS	01554000	1940-09-26	5690	A
USGS	01554000	1940-09-27	6320	A
USGS	01554000	1940-09-28	6880	A
USGS	01554000	1940-09-29	8740	A
USGS	01554000	1940-09-30	7780	A
USGS	01554000	1940-10-01	6880	A
USGS	01554000	1940-10-02	6320	A
USGS	01554000	1940-10-03	6040	A
USGS	01554000	1940-10-04	5760	A
USGS	01554000	1940-10-05	5220	A
USGS	01554000	1940-10-06	4840	A
USGS	01554000	1940-10-07	4600	A
USGS	01554000	1940-10-08	5420	A
USGS	01554000	1940-10-09	7100	A
USGS	01554000	1940-10-10	7320	A
USGS	01554000	1940-10-11	6740	A
USGS	01554000	1940-10-12	7180	A
USGS	01554000	1940-10-13	7400	A
USGS	01554000	1940-10-14	6810	A
USGS	01554000	1940-10-15	6110	A
USGS	01554000	1940-10-16	5550	A
USGS	01554000	1940-10-17	5220	A
USGS	01554000	1940-10-18	5030	A
USGS	01554000	1940-10-19	4900	A
USGS	01554000	1940-10-20	4780	A
USGS	01554000	1940-10-21	4660	A
USGS	01554000	1940-10-22	4600	A
USGS	01554000	1940-10-23	4480	A
USGS	01554000	1940-10-24	4300	A
USGS	01554000	1940-10-25	4240	A
USGS	01554000	1940-10-26	4190	A
USGS	01554000	1940-10-27	4140	A
USGS	01554000	1940-10-28	4080	A
USGS	01554000	1940-10-29	4020	A
USGS	01554000	1940-10-30	4300	A
USGS	01554000	1940-10-31	5690	A
USGS	01554000	1940-11-01	6740	A
USGS	01554000	1940-11-02	8660	A
USGS	01554000	1940-11-03	16400	A
USGS	01554000	1940-11-04	17500	A
USGS	01554000	1940-11-05	17500	A
USGS	01554000	1940-11-06	17000	A
USGS	01554000	1940-11-07	15000	A
USGS	01554000	1940-11-08	13300	A
USGS	01554000	1940-11-09	12200	A
USGS	01554000	1940-11-10	11500	A
USGS	01554000	1940-11-11	10800	A
USGS	01554000	1940-11-12	10700	A
USGS	01554000	1940-11-13	11700	A
USGS	01554000	1940-11-14	12000	A
USGS	01554000	1940-11-15	17400	A
USGS	01554000	1940-11-16	26800	A
USGS	01554000	1940-11-17	29400	A
USGS	01554000	1940-11-18	28100	A
USGS	01554000	1940-11-19	25000	A
USGS	01554000	1940-11-20	22000	A
USGS	01554000	1940-11-21	19700	A
USGS	01554000	1940-11-22	18600	A
USGS	01554000	1940-11-23	18000	A
USGS	01554000	1940-11-24	18000	A
USGS	01554000	1940-11-25	17200	A
USGS	01554000	1940-11-26	16300	A
USGS	01554000	1940-11-27	15800	A
USGS	01554000	1940-11-28	15100	A
USGS	01554000	1940-11-29	13900	A
USGS	01554000	1940-11-30	13100	A
USGS	01554000	1940-12-01	12700	A
USGS	01554000	1940-12-02	12800	A
USGS	01554000	1940-12-03	12500	A
USGS	01554000	1940-12-04	11600	A
USGS	01554000	1940-12-05	11400	A
USGS	01554000	1940-12-06	10600	A
USGS	01554000	1940-12-07	8660	A
USGS	01554000	1940-12-08	9390	A
USGS	01554000	1940-12-09	11900	A
USGS	01554000	1940-12-10	16700	A
USGS	01554000	1940-12-11	17300	A
USGS	01554000	1940-12-12	18600	A
USGS	01554000	1940-12-13	20800	A
USGS	01554000	1940-12-14	27400	A
USGS	01554000	1940-12-15	43300	A
USGS	01554000	1940-12-16	43300	A
USGS	01554000	1940-12-17	44800	A
USGS	01554000	1940-12-18	54200	A
USGS	01554000	1940-12-19	54200	A
USGS	01554000	1940-12-20	44800	A
USGS	01554000	1940-12-21	38800	A
USGS	01554000	1940-12-22	33300	A
USGS	01554000	1940-12-23	30000	A
USGS	01554000	1940-12-24	27400	A
USGS	01554000	1940-12-25	24400	A
USGS	01554000	1940-12-26	22600	A
USGS	01554000	1940-12-27	21400	A
USGS	01554000	1940-12-28	25000	A
USGS	01554000	1940-12-29	57300	A
USGS	01554000	1940-12-30	110000	A
USGS	01554000	1940-12-31	114000	A
USGS	01554000	1941-01-01	97600	A
USGS	01554000	1941-01-02	77200	A
USGS	01554000	1941-01-03	60600	A
USGS	01554000	1941-01-04	51000	A
USGS	01554000	1941-01-05	44800	A
USGS	01554000	1941-01-06	38800	A
USGS	01554000	1941-01-07	33300	A
USGS	01554000	1941-01-08	28800	A
USGS	01554000	1941-01-09	25600	A
USGS	01554000	1941-01-10	22500	A
USGS	01554000	1941-01-11	21000	A
USGS	01554000	1941-01-12	20000	A
USGS	01554000	1941-01-13	18500	A
USGS	01554000	1941-01-14	17500	A
USGS	01554000	1941-01-15	14500	A
USGS	01554000	1941-01-16	12500	A
USGS	01554000	1941-01-17	11500	A
USGS	01554000	1941-01-18	13000	A
USGS	01554000	1941-01-19	14000	A
USGS	01554000	1941-01-20	15000	A
USGS	01554000	1941-01-21	13000	A
USGS	01554000	1941-01-22	11500	A
USGS	01554000	1941-01-23	10000	A
USGS	01554000	1941-01-24	12000	A
USGS	01554000	1941-01-25	12000	A
USGS	01554000	1941-01-26	11500	A
USGS	01554000	1941-01-27	11500	A
USGS	01554000	1941-01-28	11300	A
USGS	01554000	1941-01-29	11000	A
USGS	01554000	1941-01-30	10500	A
USGS	01554000	1941-01-31	10000	A
USGS	01554000	1941-02-01	9800	A
USGS	01554000	1941-02-02	9800	A
USGS	01554000	1941-02-03	10000	A
USGS	01554000	1941-02-04	10000	A
USGS	01554000	1941-02-05	9400	A
USGS	01554000	1941-02-06	8600	A
USGS	01554000	1941-02-07	8400	A
USGS	01554000	1941-02-08	9200	A
USGS	01554000	1941-02-09	9600	A
USGS	01554000	1941-02-10	9400	A
USGS	01554000	1941-02-11	8500	A
USGS	01554000	1941-02-12	8600	A
USGS	01554000	1941-02-13	10000	A
USGS	01554000	1941-02-14	11500	A
USGS	01554000	1941-02-15	15500	A
USGS	01554000	1941-02-16	17000	A
USGS	01554000	1941-02-17	16500	A
USGS	01554000	1941-02-18	18500	A
USGS	01554000	1941-02-19	18800	A
USGS	01554000	1941-02-20	17500	A
USGS	01554000	1941-02-21	16000	A
USGS	01554000	1941-02-22	14600	A
USGS	01554000	1941-02-23	13200	A
USGS	01554000	1941-02-24	13000	A
USGS	01554000	1941-02-25	12000	A
USGS	01554000	1941-02-26	11500	A
USGS	01554000	1941-02-27	11000	A
USGS	01554000	1941-02-28	10500	A
USGS	01554000	1941-03-01	9800	A
USGS	01554000	1941-03-02	9000	A
USGS	01554000	1941-03-03	9400	A
USGS	01554000	1941-03-04	13300	A
USGS	01554000	1941-03-05	15500	A
USGS	01554000	1941-03-06	20800	A
USGS	01554000	1941-03-07	24400	A
USGS	01554000	1941-03-08	26200	A
USGS	01554000	1941-03-09	22600	A
USGS	01554000	1941-03-10	19700	A
USGS	01554000	1941-03-11	18600	A
USGS	01554000	1941-03-12	18000	A
USGS	01554000	1941-03-13	16600	A
USGS	01554000	1941-03-14	16400	A
USGS	01554000	1941-03-15	17300	A
USGS	01554000	1941-03-16	19200	A
USGS	01554000	1941-03-17	21400	A
USGS	01554000	1941-03-18	22000	A
USGS	01554000	1941-03-19	18600	A
USGS	01554000	1941-03-20	19700	A
USGS	01554000	1941-03-21	21400	A
USGS	01554000	1941-03-22	23800	A
USGS	01554000	1941-03-23	28100	A
USGS	01554000	1941-03-24	32000	A
USGS	01554000	1941-03-25	41800	A
USGS	01554000	1941-03-26	60600	A
USGS	01554000	1941-03-27	65400	A
USGS	01554000	1941-03-28	62200	A
USGS	01554000	1941-03-29	63800	A
USGS	01554000	1941-03-30	60600	A
USGS	01554000	1941-03-31	51000	A
USGS	01554000	1941-04-01	46300	A
USGS	01554000	1941-04-02	52600	A
USGS	01554000	1941-04-03	67000	A
USGS	01554000	1941-04-04	73800	A
USGS	01554000	1941-04-05	87400	A
USGS	01554000	1941-04-06	154000	A
USGS	01554000	1941-04-07	207000	A
USGS	01554000	1941-04-08	182000	A
USGS	01554000	1941-04-09	136000	A
USGS	01554000	1941-04-10	106000	A
USGS	01554000	1941-04-11	87400	A
USGS	01554000	1941-04-12	75500	A
USGS	01554000	1941-04-13	67000	A
USGS	01554000	1941-04-14	59000	A
USGS	01554000	1941-04-15	51000	A
USGS	01554000	1941-04-16	47800	A
USGS	01554000	1941-04-17	44800	A
USGS	01554000	1941-04-18	40300	A
USGS	01554000	1941-04-19	35300	A
USGS	01554000	1941-04-20	35300	A
USGS	01554000	1941-04-21	36000	A
USGS	01554000	1941-04-22	34600	A
USGS	01554000	1941-04-23	31400	A
USGS	01554000	1941-04-24	28800	A
USGS	01554000	1941-04-25	26200	A
USGS	01554000	1941-04-26	24400	A
USGS	01554000	1941-04-27	22000	A
USGS	01554000	1941-04-28	20200	A
USGS	01554000	1941-04-29	18600	A
USGS	01554000	1941-04-30	17300	A
USGS	01554000	1941-05-01	16000	A
USGS	01554000	1941-05-02	14800	A
USGS	01554000	1941-05-03	13500	A
USGS	01554000	1941-05-04	12700	A
USGS	01554000	1941-05-05	11800	A
USGS	01554000	1941-05-06	11300	A
USGS	01554000	1941-05-07	10800	A
USGS	01554000	1941-05-08	10800	A
USGS	01554000	1941-05-09	10900	A
USGS	01554000	1941-05-10	11100	A
USGS	01554000	1941-05-11	11400	A
