# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-05-06 13:03:14 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01549700 Pine Creek bl L Pine Creek near Waterville, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01549700
#            TS   parameter     statistic     Description
#        119044       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119044_00060_00003	119044_00060_00003_cd
USGS	01549700	1959-07-27	101	A
USGS	01549700	1959-07-28	95.0	A
USGS	01549700	1959-07-29	90.0	A
USGS	01549700	1959-07-30	85.0	A
USGS	01549700	1959-07-31	81.0	A
USGS	01549700	1959-08-01	81.0	A
USGS	01549700	1959-08-02	79.0	A
USGS	01549700	1959-08-03	73.0	A
USGS	01549700	1959-08-04	64.0	A
USGS	01549700	1959-08-05	60.0	A
USGS	01549700	1959-08-06	62.0	A
USGS	01549700	1959-08-07	64.0	A
USGS	01549700	1959-08-08	71.0	A
USGS	01549700	1959-08-09	331	A
USGS	01549700	1959-08-10	262	A
USGS	01549700	1959-08-11	173	A
USGS	01549700	1959-08-12	121	A
USGS	01549700	1959-08-13	95.0	A
USGS	01549700	1959-08-14	81.0	A
USGS	01549700	1959-08-15	64.0	A
USGS	01549700	1959-08-16	62.0	A
USGS	01549700	1959-08-17	56.0	A
USGS	01549700	1959-08-18	53.0	A
USGS	01549700	1959-08-19	50.0	A
USGS	01549700	1959-08-20	50.0	A
USGS	01549700	1959-08-21	56.0	A
USGS	01549700	1959-08-22	56.0	A
USGS	01549700	1959-08-23	56.0	A
USGS	01549700	1959-08-24	56.0	A
USGS	01549700	1959-08-25	53.0	A
USGS	01549700	1959-08-26	50.0	A
USGS	01549700	1959-08-27	62.0	A
USGS	01549700	1959-08-28	54.0	A
USGS	01549700	1959-08-29	69.0	A
USGS	01549700	1959-08-30	88.0	A
USGS	01549700	1959-08-31	158	A
USGS	01549700	1959-09-01	297	A
USGS	01549700	1959-09-02	416	A
USGS	01549700	1959-09-03	311	A
USGS	01549700	1959-09-04	214	A
USGS	01549700	1959-09-05	158	A
USGS	01549700	1959-09-06	117	A
USGS	01549700	1959-09-07	90.0	A
USGS	01549700	1959-09-08	79.0	A
USGS	01549700	1959-09-09	71.0	A
USGS	01549700	1959-09-10	64.0	A
USGS	01549700	1959-09-11	58.0	A
USGS	01549700	1959-09-12	50.0	A
USGS	01549700	1959-09-13	44.0	A
USGS	01549700	1959-09-14	43.0	A
USGS	01549700	1959-09-15	42.0	A
USGS	01549700	1959-09-16	39.0	A
USGS	01549700	1959-09-17	37.0	A
USGS	01549700	1959-09-18	38.0	A
USGS	01549700	1959-09-19	41.0	A
USGS	01549700	1959-09-20	37.0	A
USGS	01549700	1959-09-21	39.0	A
USGS	01549700	1959-09-22	41.0	A
USGS	01549700	1959-09-23	41.0	A
USGS	01549700	1959-09-24	41.0	A
USGS	01549700	1959-09-25	40.0	A
USGS	01549700	1959-09-26	39.0	A
USGS	01549700	1959-09-27	39.0	A
USGS	01549700	1959-09-28	39.0	A
USGS	01549700	1959-09-29	41.0	A
USGS	01549700	1959-09-30	41.0	A
USGS	01549700	1959-10-01	70.0	A
USGS	01549700	1959-10-02	182	A
USGS	01549700	1959-10-03	188	A
USGS	01549700	1959-10-04	133	A
USGS	01549700	1959-10-05	90.0	A
USGS	01549700	1959-10-06	83.0	A
USGS	01549700	1959-10-07	225	A
USGS	01549700	1959-10-08	451	A
USGS	01549700	1959-10-09	1440	A
USGS	01549700	1959-10-10	1320	A
USGS	01549700	1959-10-11	510	A
USGS	01549700	1959-10-12	321	A
USGS	01549700	1959-10-13	222	A
USGS	01549700	1959-10-14	222	A
USGS	01549700	1959-10-15	236	A
USGS	01549700	1959-10-16	197	A
USGS	01549700	1959-10-17	188	A
USGS	01549700	1959-10-18	158	A
USGS	01549700	1959-10-19	124	A
USGS	01549700	1959-10-20	117	A
USGS	01549700	1959-10-21	111	A
USGS	01549700	1959-10-22	106	A
USGS	01549700	1959-10-23	147	A
USGS	01549700	1959-10-24	1210	A
USGS	01549700	1959-10-25	3360	A
USGS	01549700	1959-10-26	1860	A
USGS	01549700	1959-10-27	1470	A
USGS	01549700	1959-10-28	1080	A
USGS	01549700	1959-10-29	765	A
USGS	01549700	1959-10-30	670	A
USGS	01549700	1959-10-31	585	A
USGS	01549700	1959-11-01	670	A
USGS	01549700	1959-11-02	865	A
USGS	01549700	1959-11-03	1140	A
USGS	01549700	1959-11-04	1020	A
USGS	01549700	1959-11-05	1360	A
USGS	01549700	1959-11-06	3500	A
USGS	01549700	1959-11-07	5310	A
USGS	01549700	1959-11-08	4350	A
USGS	01549700	1959-11-09	3470	A
USGS	01549700	1959-11-10	2480	A
USGS	01549700	1959-11-11	1700	A
USGS	01549700	1959-11-12	1470	A
USGS	01549700	1959-11-13	1260	A
USGS	01549700	1959-11-14	1200	A
USGS	01549700	1959-11-15	1140	A
USGS	01549700	1959-11-16	1080	A
USGS	01549700	1959-11-17	970	A
USGS	01549700	1959-11-18	918	A
USGS	01549700	1959-11-19	815	A
USGS	01549700	1959-11-20	765	A
USGS	01549700	1959-11-21	718	A
USGS	01549700	1959-11-22	718	A
USGS	01549700	1959-11-23	670	A
USGS	01549700	1959-11-24	718	A
USGS	01549700	1959-11-25	865	A
USGS	01549700	1959-11-26	815	A
USGS	01549700	1959-11-27	815	A
USGS	01549700	1959-11-28	6850	A
USGS	01549700	1959-11-29	8650	A
USGS	01549700	1959-11-30	5810	A
USGS	01549700	1959-12-01	3900	A
USGS	01549700	1959-12-02	2860	A
USGS	01549700	1959-12-03	2480	A
USGS	01549700	1959-12-04	2040	A
USGS	01549700	1959-12-05	1780	A
USGS	01549700	1959-12-06	1620	A
USGS	01549700	1959-12-07	2520	A
USGS	01549700	1959-12-08	3060	A
USGS	01549700	1959-12-09	2480	A
USGS	01549700	1959-12-10	2040	A
USGS	01549700	1959-12-11	1860	A
USGS	01549700	1959-12-12	2140	A
USGS	01549700	1959-12-13	5890	A
USGS	01549700	1959-12-14	5560	A
USGS	01549700	1959-12-15	4350	A
USGS	01549700	1959-12-16	3680	A
USGS	01549700	1959-12-17	3060	A
USGS	01549700	1959-12-18	2480	A
USGS	01549700	1959-12-19	2120	A
USGS	01549700	1959-12-20	1780	A
USGS	01549700	1959-12-21	1400	A
USGS	01549700	1959-12-22	1150	A
USGS	01549700	1959-12-23	950	A
USGS	01549700	1959-12-24	850	A
USGS	01549700	1959-12-25	900	A
USGS	01549700	1959-12-26	1000	A
USGS	01549700	1959-12-27	1140	A
USGS	01549700	1959-12-28	1660	A
USGS	01549700	1959-12-29	4080	A
USGS	01549700	1959-12-30	4580	A
USGS	01549700	1959-12-31	3900	A
USGS	01549700	1960-01-01	3680	A
USGS	01549700	1960-01-02	3060	A
USGS	01549700	1960-01-03	3060	A
USGS	01549700	1960-01-04	3470	A
USGS	01549700	1960-01-05	2860	A
USGS	01549700	1960-01-06	2480	A
USGS	01549700	1960-01-07	2210	A
USGS	01549700	1960-01-08	1950	A
USGS	01549700	1960-01-09	1540	A
USGS	01549700	1960-01-10	1400	A
USGS	01549700	1960-01-11	1260	A
USGS	01549700	1960-01-12	1020	A
USGS	01549700	1960-01-13	1080	A
USGS	01549700	1960-01-14	1080	A
USGS	01549700	1960-01-15	970	A
USGS	01549700	1960-01-16	970	A
USGS	01549700	1960-01-17	918	A
USGS	01549700	1960-01-18	815	A
USGS	01549700	1960-01-19	815	A
USGS	01549700	1960-01-20	718	A
USGS	01549700	1960-01-21	660	A
USGS	01549700	1960-01-22	620	A
USGS	01549700	1960-01-23	580	A
USGS	01549700	1960-01-24	540	A
USGS	01549700	1960-01-25	520	A
USGS	01549700	1960-01-26	585	A
USGS	01549700	1960-01-27	548	A
USGS	01549700	1960-01-28	548	A
USGS	01549700	1960-01-29	510	A
USGS	01549700	1960-01-30	500	A
USGS	01549700	1960-01-31	490	A
USGS	01549700	1960-02-01	480	A
USGS	01549700	1960-02-02	430	A
USGS	01549700	1960-02-03	400	A
USGS	01549700	1960-02-04	370	A
USGS	01549700	1960-02-05	380	A
USGS	01549700	1960-02-06	1160	A
USGS	01549700	1960-02-07	1820	A
USGS	01549700	1960-02-08	865	A
USGS	01549700	1960-02-09	815	A
USGS	01549700	1960-02-10	865	A
USGS	01549700	1960-02-11	3470	A
USGS	01549700	1960-02-12	3200	A
USGS	01549700	1960-02-13	2600	A
USGS	01549700	1960-02-14	2200	A
USGS	01549700	1960-02-15	2000	A
USGS	01549700	1960-02-16	1780	A
USGS	01549700	1960-02-17	1620	A
USGS	01549700	1960-02-18	1540	A
USGS	01549700	1960-02-19	2000	A
USGS	01549700	1960-02-20	1600	A
USGS	01549700	1960-02-21	1330	A
USGS	01549700	1960-02-22	1200	A
USGS	01549700	1960-02-23	1140	A
USGS	01549700	1960-02-24	1020	A
USGS	01549700	1960-02-25	970	A
USGS	01549700	1960-02-26	918	A
USGS	01549700	1960-02-27	970	A
USGS	01549700	1960-02-28	865	A
USGS	01549700	1960-02-29	765	A
USGS	01549700	1960-03-01	670	A
USGS	01549700	1960-03-02	560	A
USGS	01549700	1960-03-03	510	A
USGS	01549700	1960-03-04	450	A
USGS	01549700	1960-03-05	500	A
USGS	01549700	1960-03-06	570	A
USGS	01549700	1960-03-07	540	A
USGS	01549700	1960-03-08	510	A
USGS	01549700	1960-03-09	490	A
USGS	01549700	1960-03-10	460	A
USGS	01549700	1960-03-11	440	A
USGS	01549700	1960-03-12	420	A
USGS	01549700	1960-03-13	440	A
USGS	01549700	1960-03-14	420	A
USGS	01549700	1960-03-15	390	A
USGS	01549700	1960-03-16	370	A
USGS	01549700	1960-03-17	340	A
USGS	01549700	1960-03-18	350	A
USGS	01549700	1960-03-19	330	A
USGS	01549700	1960-03-20	320	A
USGS	01549700	1960-03-21	300	A
USGS	01549700	1960-03-22	290	A
USGS	01549700	1960-03-23	280	A
USGS	01549700	1960-03-24	270	A
USGS	01549700	1960-03-25	260	A
USGS	01549700	1960-03-26	250	A
USGS	01549700	1960-03-27	270	A
USGS	01549700	1960-03-28	598	A
USGS	01549700	1960-03-29	4410	A
USGS	01549700	1960-03-30	12500	A
USGS	01549700	1960-03-31	21000	A
USGS	01549700	1960-04-01	22400	A
USGS	01549700	1960-04-02	13400	A
USGS	01549700	1960-04-03	10300	A
USGS	01549700	1960-04-04	11000	A
USGS	01549700	1960-04-05	10600	A
USGS	01549700	1960-04-06	8350	A
USGS	01549700	1960-04-07	6900	A
USGS	01549700	1960-04-08	5560	A
USGS	01549700	1960-04-09	4120	A
USGS	01549700	1960-04-10	3060	A
USGS	01549700	1960-04-11	2860	A
USGS	01549700	1960-04-12	2480	A
USGS	01549700	1960-04-13	2210	A
USGS	01549700	1960-04-14	2040	A
USGS	01549700	1960-04-15	1950	A
USGS	01549700	1960-04-16	1860	A
USGS	01549700	1960-04-17	1860	A
USGS	01549700	1960-04-18	1620	A
USGS	01549700	1960-04-19	1470	A
USGS	01549700	1960-04-20	1400	A
USGS	01549700	1960-04-21	1260	A
USGS	01549700	1960-04-22	1200	A
USGS	01549700	1960-04-23	1140	A
USGS	01549700	1960-04-24	1020	A
USGS	01549700	1960-04-25	970	A
USGS	01549700	1960-04-26	918	A
USGS	01549700	1960-04-27	2910	A
USGS	01549700	1960-04-28	2580	A
USGS	01549700	1960-04-29	1860	A
USGS	01549700	1960-04-30	1620	A
USGS	01549700	1960-05-01	1470	A
USGS	01549700	1960-05-02	1260	A
USGS	01549700	1960-05-03	1140	A
USGS	01549700	1960-05-04	1020	A
USGS	01549700	1960-05-05	918	A
USGS	01549700	1960-05-06	815	A
USGS	01549700	1960-05-07	765	A
USGS	01549700	1960-05-08	896	A
USGS	01549700	1960-05-09	5740	A
USGS	01549700	1960-05-10	9250	A
USGS	01549700	1960-05-11	7470	A
USGS	01549700	1960-05-12	6080	A
USGS	01549700	1960-05-13	5560	A
USGS	01549700	1960-05-14	4580	A
USGS	01549700	1960-05-15	4120	A
USGS	01549700	1960-05-16	3680	A
USGS	01549700	1960-05-17	3470	A
USGS	01549700	1960-05-18	3470	A
USGS	01549700	1960-05-19	3060	A
USGS	01549700	1960-05-20	2860	A
USGS	01549700	1960-05-21	2670	A
USGS	01549700	1960-05-22	4210	A
USGS	01549700	1960-05-23	8680	A
USGS	01549700	1960-05-24	11000	A
USGS	01549700	1960-05-25	7760	A
USGS	01549700	1960-05-26	5820	A
USGS	01549700	1960-05-27	3680	A
USGS	01549700	1960-05-28	2860	A
USGS	01549700	1960-05-29	2480	A
USGS	01549700	1960-05-30	2210	A
USGS	01549700	1960-05-31	2480	A
USGS	01549700	1960-06-01	2040	A
USGS	01549700	1960-06-02	1780	A
USGS	01549700	1960-06-03	1620	A
USGS	01549700	1960-06-04	1470	A
USGS	01549700	1960-06-05	1200	A
USGS	01549700	1960-06-06	1080	A
USGS	01549700	1960-06-07	970	A
USGS	01549700	1960-06-08	865	A
USGS	01549700	1960-06-09	765	A
USGS	01549700	1960-06-10	670	A
USGS	01549700	1960-06-11	585	A
USGS	01549700	1960-06-12	655	A
USGS	01549700	1960-06-13	1340	A
USGS	01549700	1960-06-14	1440	A
USGS	01549700	1960-06-15	8920	A
USGS	01549700	1960-06-16	5820	A
USGS	01549700	1960-06-17	4120	A
USGS	01549700	1960-06-18	3680	A
USGS	01549700	1960-06-19	2670	A
USGS	01549700	1960-06-20	2040	A
USGS	01549700	1960-06-21	1540	A
USGS	01549700	1960-06-22	1260	A
USGS	01549700	1960-06-23	1200	A
USGS	01549700	1960-06-24	2600	A
USGS	01549700	1960-06-25	3100	A
USGS	01549700	1960-06-26	1330	A
USGS	01549700	1960-06-27	1140	A
USGS	01549700	1960-06-28	1020	A
USGS	01549700	1960-06-29	815	A
USGS	01549700	1960-06-30	815	A
USGS	01549700	1960-07-01	670	A
USGS	01549700	1960-07-02	585	A
USGS	01549700	1960-07-03	548	A
USGS	01549700	1960-07-04	765	A
USGS	01549700	1960-07-05	628	A
USGS	01549700	1960-07-06	510	A
USGS	01549700	1960-07-07	391	A
USGS	01549700	1960-07-08	372	A
USGS	01549700	1960-07-09	350	A
USGS	01549700	1960-07-10	321	A
USGS	01549700	1960-07-11	290	A
USGS	01549700	1960-07-12	321	A
USGS	01549700	1960-07-13	279	A
USGS	01549700	1960-07-14	355	A
USGS	01549700	1960-07-15	655	A
USGS	01549700	1960-07-16	403	A
USGS	01549700	1960-07-17	300	A
USGS	01549700	1960-07-18	279	A
USGS	01549700	1960-07-19	391	A
USGS	01549700	1960-07-20	510	A
USGS	01549700	1960-07-21	476	A
USGS	01549700	1960-07-22	410	A
USGS	01549700	1960-07-23	316	A
USGS	01549700	1960-07-24	260	A
USGS	01549700	1960-07-25	197	A
USGS	01549700	1960-07-26	173	A
USGS	01549700	1960-07-27	209	A
USGS	01549700	1960-07-28	218	A
USGS	01549700	1960-07-29	197	A
USGS	01549700	1960-07-30	173	A
USGS	01549700	1960-07-31	201	A
USGS	01549700	1960-08-01	176	A
USGS	01549700	1960-08-02	162	A
USGS	01549700	1960-08-03	150	A
USGS	01549700	1960-08-04	213	A
USGS	01549700	1960-08-05	1860	A
USGS	01549700	1960-08-06	1220	A
USGS	01549700	1960-08-07	718	A
USGS	01549700	1960-08-08	2130	A
USGS	01549700	1960-08-09	2120	A
USGS	01549700	1960-08-10	1260	A
USGS	01549700	1960-08-11	865	A
USGS	01549700	1960-08-12	628	A
USGS	01549700	1960-08-13	510	A
USGS	01549700	1960-08-14	476	A
USGS	01549700	1960-08-15	428	A
USGS	01549700	1960-08-16	372	A
USGS	01549700	1960-08-17	344	A
USGS	01549700	1960-08-18	290	A
USGS	01549700	1960-08-19	231	A
USGS	01549700	1960-08-20	279	A
USGS	01549700	1960-08-21	250	A
USGS	01549700	1960-08-22	236	A
USGS	01549700	1960-08-23	222	A
USGS	01549700	1960-08-24	188	A
USGS	01549700	1960-08-25	165	A
USGS	01549700	1960-08-26	188	A
USGS	01549700	1960-08-27	197	A
USGS	01549700	1960-08-28	173	A
USGS	01549700	1960-08-29	147	A
USGS	01549700	1960-08-30	137	A
USGS	01549700	1960-08-31	147	A
USGS	01549700	1960-09-01	133	A
USGS	01549700	1960-09-02	165	A
USGS	01549700	1960-09-03	145	A
USGS	01549700	1960-09-04	140	A
USGS	01549700	1960-09-05	140	A
USGS	01549700	1960-09-06	140	A
USGS	01549700	1960-09-07	170	A
USGS	01549700	1960-09-08	410	A
USGS	01549700	1960-09-09	285	A
USGS	01549700	1960-09-10	173	A
USGS	01549700	1960-09-11	286	A
USGS	01549700	1960-09-12	944	A
USGS	01549700	1960-09-13	869	A
USGS	01549700	1960-09-14	441	A
USGS	01549700	1960-09-15	332	A
USGS	01549700	1960-09-16	241	A
USGS	01549700	1960-09-17	222	A
USGS	01549700	1960-09-18	214	A
USGS	01549700	1960-09-19	231	A
USGS	01549700	1960-09-20	250	A
USGS	01549700	1960-09-21	355	A
USGS	01549700	1960-09-22	367	A
USGS	01549700	1960-09-23	260	A
USGS	01549700	1960-09-24	241	A
USGS	01549700	1960-09-25	205	A
USGS	01549700	1960-09-26	173	A
USGS	01549700	1960-09-27	165	A
USGS	01549700	1960-09-28	162	A
USGS	01549700	1960-09-29	176	A
USGS	01549700	1960-09-30	165	A
USGS	01549700	1960-10-01	137	A
USGS	01549700	1960-10-02	133	A
USGS	01549700	1960-10-03	133	A
USGS	01549700	1960-10-04	127	A
USGS	01549700	1960-10-05	127	A
USGS	01549700	1960-10-06	127	A
USGS	01549700	1960-10-07	133	A
USGS	01549700	1960-10-08	140	A
USGS	01549700	1960-10-09	127	A
USGS	01549700	1960-10-10	124	A
USGS	01549700	1960-10-11	121	A
USGS	01549700	1960-10-12	108	A
USGS	01549700	1960-10-13	98.0	A
USGS	01549700	1960-10-14	98.0	A
USGS	01549700	1960-10-15	93.0	A
USGS	01549700	1960-10-16	90.0	A
USGS	01549700	1960-10-17	88.0	A
USGS	01549700	1960-10-18	88.0	A
USGS	01549700	1960-10-19	88.0	A
USGS	01549700	1960-10-20	111	A
USGS	01549700	1960-10-21	103	A
USGS	01549700	1960-10-22	101	A
USGS	01549700	1960-10-23	121	A
USGS	01549700	1960-10-24	147	A
USGS	01549700	1960-10-25	140	A
USGS	01549700	1960-10-26	140	A
USGS	01549700	1960-10-27	133	A
USGS	01549700	1960-10-28	127	A
USGS	01549700	1960-10-29	124	A
USGS	01549700	1960-10-30	108	A
USGS	01549700	1960-10-31	98.0	A
USGS	01549700	1960-11-01	173	A
USGS	01549700	1960-11-02	241	A
USGS	01549700	1960-11-03	205	A
USGS	01549700	1960-11-04	184	A
USGS	01549700	1960-11-05	173	A
USGS	01549700	1960-11-06	176	A
USGS	01549700	1960-11-07	169	A
USGS	01549700	1960-11-08	162	A
USGS	01549700	1960-11-09	162	A
USGS	01549700	1960-11-10	180	A
USGS	01549700	1960-11-11	169	A
USGS	01549700	1960-11-12	162	A
USGS	01549700	1960-11-13	158	A
USGS	01549700	1960-11-14	158	A
USGS	01549700	1960-11-15	180	A
USGS	01549700	1960-11-16	173	A
USGS	01549700	1960-11-17	169	A
USGS	01549700	1960-11-18	158	A
USGS	01549700	1960-11-19	154	A
USGS	01549700	1960-11-20	150	A
USGS	01549700	1960-11-21	147	A
USGS	01549700	1960-11-22	143	A
USGS	01549700	1960-11-23	137	A
USGS	01549700	1960-11-24	130	A
USGS	01549700	1960-11-25	127	A
USGS	01549700	1960-11-26	127	A
USGS	01549700	1960-11-27	124	A
USGS	01549700	1960-11-28	117	A
USGS	01549700	1960-11-29	143	A
USGS	01549700	1960-11-30	150	A
USGS	01549700	1960-12-01	140	A
USGS	01549700	1960-12-02	120	A
USGS	01549700	1960-12-03	110	A
USGS	01549700	1960-12-04	120	A
USGS	01549700	1960-12-05	150	A
USGS	01549700	1960-12-06	154	A
USGS	01549700	1960-12-07	150	A
USGS	01549700	1960-12-08	140	A
USGS	01549700	1960-12-09	72.0	A
USGS	01549700	1960-12-10	78.0	A
USGS	01549700	1960-12-11	87.0	A
USGS	01549700	1960-12-12	93.0	A
USGS	01549700	1960-12-13	100	A
USGS	01549700	1960-12-14	105	A
USGS	01549700	1960-12-15	115	A
USGS	01549700	1960-12-16	125	A
USGS	01549700	1960-12-17	130	A
USGS	01549700	1960-12-18	120	A
USGS	01549700	1960-12-19	110	A
USGS	01549700	1960-12-20	105	A
USGS	01549700	1960-12-21	100	A
USGS	01549700	1960-12-22	95.0	A
USGS	01549700	1960-12-23	90.0	A
USGS	01549700	1960-12-24	90.0	A
USGS	01549700	1960-12-25	96.0	A
USGS	01549700	1960-12-26	90.0	A
USGS	01549700	1960-12-27	87.0	A
USGS	01549700	1960-12-28	82.0	A
USGS	01549700	1960-12-29	86.0	A
USGS	01549700	1960-12-30	92.0	A
USGS	01549700	1960-12-31	100	A
USGS	01549700	1961-01-01	105	A
USGS	01549700	1961-01-02	110	A
USGS	01549700	1961-01-03	100	A
USGS	01549700	1961-01-04	96.0	A
USGS	01549700	1961-01-05	92.0	A
USGS	01549700	1961-01-06	90.0	A
USGS	01549700	1961-01-07	90.0	A
USGS	01549700	1961-01-08	105	A
USGS	01549700	1961-01-09	120	A
USGS	01549700	1961-01-10	110	A
USGS	01549700	1961-01-11	100	A
USGS	01549700	1961-01-12	95.0	A
USGS	01549700	1961-01-13	91.0	A
USGS	01549700	1961-01-14	87.0	A
USGS	01549700	1961-01-15	86.0	A
USGS	01549700	1961-01-16	91.0	A
USGS	01549700	1961-01-17	95.0	A
USGS	01549700	1961-01-18	95.0	A
USGS	01549700	1961-01-19	92.0	A
USGS	01549700	1961-01-20	90.0	A
USGS	01549700	1961-01-21	88.0	A
USGS	01549700	1961-01-22	88.0	A
USGS	01549700	1961-01-23	90.0	A
USGS	01549700	1961-01-24	95.0	A
USGS	01549700	1961-01-25	95.0	A
USGS	01549700	1961-01-26	95.0	A
USGS	01549700	1961-01-27	90.0	A
USGS	01549700	1961-01-28	86.0	A
USGS	01549700	1961-01-29	83.0	A
USGS	01549700	1961-01-30	79.0	A
USGS	01549700	1961-01-31	75.0	A
USGS	01549700	1961-02-01	71.0	A
USGS	01549700	1961-02-02	68.0	A
USGS	01549700	1961-02-03	70.0	A
USGS	01549700	1961-02-04	71.0	A
USGS	01549700	1961-02-05	71.0	A
USGS	01549700	1961-02-06	71.0	A
USGS	01549700	1961-02-07	72.0	A
USGS	01549700	1961-02-08	72.0	A
USGS	01549700	1961-02-09	72.0	A
USGS	01549700	1961-02-10	72.0	A
USGS	01549700	1961-02-11	74.0	A
USGS	01549700	1961-02-12	76.0	A
USGS	01549700	1961-02-13	80.0	A
USGS	01549700	1961-02-14	90.0	A
USGS	01549700	1961-02-15	100	A
USGS	01549700	1961-02-16	110	A
USGS	01549700	1961-02-17	120	A
USGS	01549700	1961-02-18	140	A
USGS	01549700	1961-02-19	300	A
USGS	01549700	1961-02-20	3100	A
USGS	01549700	1961-02-21	2400	A
USGS	01549700	1961-02-22	1900	A
USGS	01549700	1961-02-23	2400	A
USGS	01549700	1961-02-24	5040	A
USGS	01549700	1961-02-25	10400	A
USGS	01549700	1961-02-26	23500	A
USGS	01549700	1961-02-27	12200	A
USGS	01549700	1961-02-28	8050	A
USGS	01549700	1961-03-01	6080	A
USGS	01549700	1961-03-02	4820	A
USGS	01549700	1961-03-03	3680	A
USGS	01549700	1961-03-04	3060	A
USGS	01549700	1961-03-05	3860	A
USGS	01549700	1961-03-06	7580	A
USGS	01549700	1961-03-07	8350	A
USGS	01549700	1961-03-08	6620	A
USGS	01549700	1961-03-09	5060	A
USGS	01549700	1961-03-10	3900	A
USGS	01549700	1961-03-11	3060	A
USGS	01549700	1961-03-12	2670	A
USGS	01549700	1961-03-13	2480	A
USGS	01549700	1961-03-14	2300	A
USGS	01549700	1961-03-15	2480	A
USGS	01549700	1961-03-16	2860	A
USGS	01549700	1961-03-17	2210	A
USGS	01549700	1961-03-18	1950	A
USGS	01549700	1961-03-19	1860	A
USGS	01549700	1961-03-20	1780	A
USGS	01549700	1961-03-21	1620	A
USGS	01549700	1961-03-22	1470	A
USGS	01549700	1961-03-23	1540	A
USGS	01549700	1961-03-24	1620	A
USGS	01549700	1961-03-25	2040	A
USGS	01549700	1961-03-26	2300	A
USGS	01549700	1961-03-27	2480	A
USGS	01549700	1961-03-28	2860	A
USGS	01549700	1961-03-29	3680	A
USGS	01549700	1961-03-30	3470	A
USGS	01549700	1961-03-31	2860	A
USGS	01549700	1961-04-01	2670	A
USGS	01549700	1961-04-02	2480	A
USGS	01549700	1961-04-03	1950	A
USGS	01549700	1961-04-04	1700	A
USGS	01549700	1961-04-05	1620	A
USGS	01549700	1961-04-06	1620	A
USGS	01549700	1961-04-07	1700	A
USGS	01549700	1961-04-08	1620	A
USGS	01549700	1961-04-09	1540	A
USGS	01549700	1961-04-10	1860	A
USGS	01549700	1961-04-11	2120	A
USGS	01549700	1961-04-12	2670	A
USGS	01549700	1961-04-13	3470	A
USGS	01549700	1961-04-14	4520	A
USGS	01549700	1961-04-15	7200	A
USGS	01549700	1961-04-16	14000	A
USGS	01549700	1961-04-17	15200	A
USGS	01549700	1961-04-18	12200	A
USGS	01549700	1961-04-19	9600	A
USGS	01549700	1961-04-20	6620	A
USGS	01549700	1961-04-21	5310	A
USGS	01549700	1961-04-22	3900	A
USGS	01549700	1961-04-23	3260	A
USGS	01549700	1961-04-24	3660	A
USGS	01549700	1961-04-25	8190	A
USGS	01549700	1961-04-26	10200	A
USGS	01549700	1961-04-27	6090	A
USGS	01549700	1961-04-28	4580	A
USGS	01549700	1961-04-29	3470	A
USGS	01549700	1961-04-30	3260	A
USGS	01549700	1961-05-01	3060	A
USGS	01549700	1961-05-02	2480	A
USGS	01549700	1961-05-03	2300	A
USGS	01549700	1961-05-04	1950	A
USGS	01549700	1961-05-05	1700	A
USGS	01549700	1961-05-06	1400	A
USGS	01549700	1961-05-07	1780	A
USGS	01549700	1961-05-08	2120	A
USGS	01549700	1961-05-09	2780	A
USGS	01549700	1961-05-10	4840	A
USGS	01549700	1961-05-11	3900	A
USGS	01549700	1961-05-12	3260	A
USGS	01549700	1961-05-13	2860	A
USGS	01549700	1961-05-14	2480	A
USGS	01549700	1961-05-15	2210	A
USGS	01549700	1961-05-16	2680	A
USGS	01549700	1961-05-17	2300	A
USGS	01549700	1961-05-18	2120	A
USGS	01549700	1961-05-19	2860	A
USGS	01549700	1961-05-20	2480	A
USGS	01549700	1961-05-21	2210	A
USGS	01549700	1961-05-22	1950	A
USGS	01549700	1961-05-23	1780	A
USGS	01549700	1961-05-24	1540	A
USGS	01549700	1961-05-25	1400	A
USGS	01549700	1961-05-26	1260	A
USGS	01549700	1961-05-27	1200	A
USGS	01549700	1961-05-28	1080	A
USGS	01549700	1961-05-29	970	A
USGS	01549700	1961-05-30	865	A
USGS	01549700	1961-05-31	765	A
USGS	01549700	1961-06-01	718	A
USGS	01549700	1961-06-02	670	A
USGS	01549700	1961-06-03	628	A
USGS	01549700	1961-06-04	548	A
USGS	01549700	1961-06-05	510	A
USGS	01549700	1961-06-06	510	A
USGS	01549700	1961-06-07	476	A
